sample_id,true_label,pred_label,confidence
212:298946,R,A,0.9762320518493652
212:299184,R,A,0.9230099320411682
212:299428,R,A,0.7622290253639221
212:299657,R,A,0.8925252556800842
212:299892,R,A,0.9845106601715088
212:300125,R,A,0.9528810977935791
212:300352,R,A,0.8115372657775879
212:300573,R,A,0.8500044941902161
212:300797,R,A,0.9900280237197876
212:301016,R,A,0.9660684466362
212:301243,R,A,0.8694338202476501
212:301472,R,A,0.6554184556007385
212:301710,R,A,0.962583601474762
212:301947,R,A,0.9812138080596924
212:302181,R,A,0.9495630264282227
212:302405,R,A,0.7194553017616272
212:302620,R,A,0.9518396258354187
212:302838,R,A,0.9431350231170654
212:303054,R,A,0.669265866279602
212:303277,R,A,0.9744806289672852
212:303525,R,A,0.9351027011871338
212:303781,R,A,0.8818113803863525
212:304037,R,A,0.9210097193717957
212:304275,R,A,0.9335510730743408
212:304503,R,A,0.8342670202255249
212:304723,R,A,0.968368411064148
212:304938,R,A,0.9636592268943787
212:305154,R,A,0.9396148324012756
212:305373,R,A,0.8370420932769775
212:305609,R,A,0.9402313828468323
212:305863,R,A,0.9733701944351196
212:306126,R,A,0.5414183139801025
212:306383,R,V,0.39190199971199036
212:306630,R,A,0.9830716252326965
212:306875,R,A,0.9680137038230896
212:307108,R,A,0.9273711442947388
212:307338,R,A,0.8000634908676147
212:307572,R,A,0.9603701233863831
212:307806,R,A,0.9450483322143555
212:308048,R,A,0.8448221683502197
212:308290,R,A,0.6672351360321045
212:308529,R,A,0.9558260440826416
212:308769,R,A,0.9805838465690613
212:309003,R,A,0.9618364572525024
212:309242,R,A,0.870898962020874
212:309470,R,A,0.7983053922653198
212:309698,R,A,0.9520940184593201
212:309928,R,A,0.9627320170402527
212:310170,R,A,0.8230668902397156
212:310415,R,A,0.7550912499427795
212:310654,R,A,0.9549403190612793
212:310893,R,A,0.9731656312942505
212:311120,R,A,0.9690101742744446
212:311347,R,A,0.7567473649978638
212:311573,R,A,0.823606014251709
212:311797,R,A,0.972402036190033
212:312024,R,A,0.9416633248329163
212:312261,R,A,0.8603497743606567
212:312493,R,A,0.930925726890564
212:312724,R,A,0.9875105619430542
212:312957,R,A,0.9785228371620178
212:313190,R,A,0.860183835029602
212:313413,R,A,0.6130421757698059
212:313631,R,A,0.9613784551620483
212:313852,R,A,0.9817163348197937
212:314080,R,A,0.9173778295516968
212:314309,R,A,0.7520481944084167
212:314540,R,A,0.9721710085868835
212:314789,R,A,0.9516218304634094
212:315038,R,A,0.9261803030967712
212:315276,R,A,0.900908350944519
212:315497,R,A,0.7491739988327026
212:315710,R,A,0.9722986817359924
212:315927,R,A,0.9738931059837341
212:316152,R,A,0.9644724130630493
212:316376,R,A,0.7897768020629883
212:316611,R,A,0.7392949461936951
212:316846,R,A,0.9678898453712463
212:317097,R,A,0.9523239731788635
212:317357,R,A,0.8879448175430298
212:317597,R,A,0.9661219716072083
212:317835,R,A,0.9408717751502991
212:318066,R,A,0.9540805220603943
212:318286,R,V,0.6054985523223877
212:318506,R,A,0.6101990342140198
212:318728,R,A,0.9730838537216187
212:318960,R,A,0.9751789569854736
212:319210,R,A,0.9397324919700623
212:319455,R,A,0.9324991703033447
212:319685,R,A,0.9030693769454956
212:319902,R,A,0.8436586260795593
212:320120,R,A,0.9108685851097107
212:320349,R,A,0.9710070490837097
212:320590,R,A,0.9461855292320251
212:320844,R,A,0.8750633001327515
212:321102,R,A,0.9604552388191223
212:321355,R,A,0.5782502293586731
212:321591,R,A,0.7263256311416626
212:321825,R,A,0.8905195593833923
212:322058,R,A,0.9346492886543274
212:322298,R,A,0.9585623741149902
212:322540,R,A,0.9554687738418579
212:322777,R,A,0.9092546105384827
212:323020,R,A,0.6903936862945557
212:323260,R,A,0.9399567246437073
212:323494,R,A,0.8505146503448486
212:323724,R,A,0.9445968270301819
212:323957,R,A,0.963095486164093
212:324188,R,A,0.9835682511329651
212:324411,R,A,0.912983238697052
212:324628,R,A,0.646213948726654
212:324849,R,A,0.9643039107322693
212:325094,R,A,0.9586461186408997
212:325350,R,A,0.9108209609985352
212:325608,R,A,0.896927535533905
212:325850,R,A,0.959571897983551
212:326083,R,A,0.9580386877059937
212:326306,R,A,0.7254979014396667
212:326529,R,A,0.9356775283813477
212:326758,R,A,0.9741025567054749
212:326993,R,A,0.9516614675521851
212:327239,R,A,0.5931528210639954
212:327479,R,A,0.9641057848930359
212:327733,R,A,0.9312087893486023
212:327995,R,A,0.8904113173484802
212:328242,R,A,0.9244455099105835
212:328479,R,A,0.8720889091491699
212:328701,R,A,0.4680930972099304
212:328921,R,A,0.9765994548797607
212:329145,R,A,0.9750583171844482
212:329388,R,A,0.9564886689186096
212:329648,R,A,0.8804337978363037
212:329904,R,A,0.9408302903175354
212:330152,R,A,0.8456183075904846
212:330390,R,A,0.7097554206848145
212:330622,R,A,0.9512143135070801
212:330850,R,A,0.9705612659454346
212:331069,R,A,0.7977079153060913
212:331287,R,A,0.9465495347976685
212:331515,R,A,0.9393696784973145
212:331764,R,A,0.7503536343574524
212:332017,R,A,0.9300003051757812
212:332280,R,A,0.9335830211639404
212:332536,R,A,0.7951582074165344
212:332765,R,A,0.8128140568733215
212:332995,R,A,0.9870623350143433
212:333225,R,A,0.9260815382003784
212:333456,R,A,0.9575362801551819
212:333701,R,A,0.8485495448112488
212:333939,R,A,0.48925065994262695
212:334169,R,A,0.970503568649292
212:334404,R,A,0.9632668495178223
212:334637,R,V,0.5425040125846863
212:334862,R,A,0.9400310516357422
212:335093,R,A,0.9760416746139526
212:335324,R,A,0.9370481371879578
212:335552,R,A,0.6378614902496338
212:335782,R,A,0.900523841381073
212:336022,R,A,0.955252468585968
212:336280,R,A,0.9189237952232361
212:336550,R,A,0.5206608772277832
212:336798,R,A,0.9199738502502441
212:337030,R,A,0.9338057041168213
212:337257,R,A,0.9354260563850403
212:337477,R,A,0.9410470724105835
212:337691,R,A,0.9663907885551453
212:337913,R,A,0.9588103890419006
212:338137,R,A,0.8044911623001099
212:338361,R,A,0.9370323419570923
212:338591,R,A,0.9048045873641968
212:338828,R,A,0.9498201608657837
212:339083,R,A,0.895409345626831
212:339335,R,A,0.952602744102478
212:339578,R,A,0.9846398830413818
212:339809,R,A,0.5929936170578003
212:340040,R,A,0.8550355434417725
212:340277,R,A,0.9537138342857361
212:340518,R,A,0.9168184995651245
212:340768,R,A,0.9178550839424133
212:341020,R,A,0.9537582397460938
212:341267,R,A,0.9363142251968384
212:341491,R,A,0.8525267243385315
212:341706,R,A,0.9753276705741882
212:341929,R,A,0.9668149948120117
212:342166,R,A,0.9505485892295837
212:342412,R,A,0.911878764629364
212:342663,R,A,0.5382286310195923
212:342909,R,A,0.9004395604133606
212:343158,R,A,0.9511380791664124
212:343405,R,A,0.9569495320320129
212:343652,R,A,0.9294535517692566
212:343891,R,A,0.9433599710464478
212:344123,R,A,0.949189305305481
212:344346,R,A,0.9065589904785156
212:344566,R,A,0.9437490105628967
212:344800,R,A,0.9567458629608154
212:345053,R,A,0.8774430155754089
212:345301,R,A,0.9552123546600342
212:345549,R,A,0.8240007162094116
212:345785,R,A,0.9299750328063965
212:346020,R,A,0.974674642086029
212:346258,R,A,0.9701018333435059
212:346501,R,A,0.9510599970817566
212:346752,R,A,0.8208783864974976
212:346986,R,A,0.8007979989051819
212:347226,R,A,0.9572175741195679
212:347461,R,A,0.9714383482933044
212:347701,R,A,0.9344762563705444
212:347929,R,A,0.5215122103691101
212:348149,R,A,0.90679931640625
212:348377,R,A,0.9764527082443237
212:348624,R,A,0.8971474766731262
212:366745,R,A,0.3906559646129608
212:366972,R,A,0.9488623738288879
212:367191,R,A,0.9693684577941895
212:367393,R,A,0.8118957281112671
212:367592,R,A,0.5977789759635925
212:367801,R,A,0.9174875617027283
212:368029,R,A,0.9603921175003052
212:368266,R,A,0.9218538403511047
212:368511,R,A,0.8768585324287415
212:368754,R,A,0.9613882303237915
212:368992,R,A,0.9512419104576111
212:369225,R,A,0.9120838046073914
212:369447,R,A,0.9212978482246399
212:369670,R,A,0.9543666839599609
212:369877,R,A,0.9494271278381348
212:370087,R,A,0.9596039056777954
212:370316,R,A,0.8459039926528931
212:370546,R,A,0.9554060101509094
212:370789,R,A,0.9796573519706726
212:371046,R,A,0.7322205305099487
212:371296,R,A,0.802724301815033
212:371537,R,A,0.9130194783210754
212:371760,R,A,0.9688273072242737
212:371999,R,A,0.9050301909446716
212:372242,R,A,0.9483653903007507
212:372493,R,A,0.9047610759735107
212:372747,R,A,0.8663591146469116
212:373000,R,A,0.9756070971488953
212:373238,R,A,0.8623150587081909
212:373460,R,A,0.7657296657562256
212:373678,R,A,0.9303885698318481
212:373890,R,A,0.6991749405860901
212:374097,R,A,0.7746354937553406
212:374305,R,A,0.9158700704574585
212:374525,R,A,0.9616633653640747
212:374761,R,A,0.9812343716621399
212:375008,R,A,0.6488368511199951
212:375246,R,A,0.9294379949569702
212:375486,R,A,0.9525218605995178
212:375735,R,N,0.49477455019950867
212:375964,R,A,0.8823508024215698
212:376184,R,A,0.9449352025985718
212:376404,R,A,0.9372187852859497
212:376622,R,A,0.9481974840164185
212:376842,R,A,0.944905698299408
212:377067,R,A,0.8552426695823669
212:377298,R,A,0.9198384881019592
212:377526,R,A,0.8360809087753296
212:377757,R,A,0.8319955468177795
212:377989,R,A,0.9832397103309631
212:378222,R,A,0.9576492309570312
212:378453,R,A,0.9435031414031982
212:378679,R,A,0.9059001207351685
212:378908,R,A,0.9169461131095886
212:379137,R,A,0.9534925818443298
212:379377,R,A,0.8827900290489197
212:379627,R,A,0.9209555387496948
212:379867,R,A,0.9014730453491211
212:380105,R,A,0.9749280214309692
212:380335,R,A,0.9537410140037537
212:380556,R,A,0.6742607951164246
212:380775,R,A,0.8638828992843628
212:380993,R,A,0.9737642407417297
212:381221,R,A,0.9718573093414307
212:381461,R,A,0.9163147211074829
212:381692,R,A,0.6323651075363159
212:381920,R,A,0.9781821966171265
212:382148,R,A,0.9592117071151733
212:382377,R,A,0.840803325176239
212:382596,R,A,0.7908273935317993
212:382807,R,A,0.957080602645874
212:383020,R,A,0.9676218628883362
212:383243,R,A,0.927691638469696
212:383474,R,A,0.8564629554748535
212:383704,R,A,0.8502119183540344
212:383942,R,A,0.9479759335517883
212:384186,R,A,0.9510727524757385
212:384424,R,A,0.9639658331871033
212:384665,R,A,0.9042873382568359
212:384901,R,A,0.9623506665229797
212:385128,R,A,0.9734112024307251
212:385346,R,A,0.961359441280365
212:385560,R,A,0.918920636177063
212:385778,R,A,0.6556957960128784
212:385990,R,A,0.6991152167320251
212:386203,R,A,0.9201664328575134
212:386428,R,A,0.9706789255142212
212:386650,R,A,0.9274529814720154
212:386872,R,A,0.7533405423164368
212:387102,R,A,0.9324273467063904
212:387329,R,A,0.8211800456047058
212:387560,R,N,0.44272956252098083
212:387788,R,A,0.772497296333313
212:388023,R,A,0.9870909452438354
212:388268,R,A,0.9727574586868286
212:388508,R,A,0.9634577631950378
212:388738,R,A,0.8399133086204529
212:388959,R,A,0.9530673027038574
212:389178,R,A,0.9745215773582458
212:389397,R,A,0.9339879155158997
212:389617,R,A,0.7010545134544373
212:389841,R,A,0.9455733299255371
212:390074,R,A,0.9826341867446899
212:390309,R,A,0.9601572155952454
212:390541,R,A,0.6674171686172485
212:390771,R,A,0.8886521458625793
212:391001,R,A,0.9914639592170715
212:391224,R,A,0.9849761724472046
212:391447,R,A,0.8531014323234558
212:391664,R,A,0.9342841506004333
212:391887,R,A,0.9802278280258179
212:392121,R,A,0.9549130797386169
212:392349,R,A,0.7815647721290588
212:392585,R,A,0.9310299158096313
212:392812,R,A,0.9602910876274109
212:393026,R,A,0.9693715572357178
212:393238,R,A,0.9658337235450745
212:393453,R,A,0.8784258961677551
212:393668,R,A,0.6765835285186768
212:393890,R,A,0.9789690375328064
212:394117,R,A,0.990892231464386
212:394353,R,A,0.8975933790206909
212:394582,R,A,0.8985376358032227
212:394823,R,A,0.980191707611084
212:395074,R,A,0.8713973164558411
212:395314,R,A,0.44909510016441345
212:395548,R,A,0.9617239236831665
212:395794,R,A,0.9382738471031189
212:400481,N,A,0.5106874704360962
212:405040,N,A,0.541386604309082
212:405279,N,A,0.7328414916992188
212:418466,N,A,0.6132393479347229
212:419582,R,A,0.8339281678199768
212:419804,R,A,0.7574415802955627
212:420027,R,A,0.46716588735580444
212:420259,R,A,0.42246124148368835
212:420497,R,A,0.7807470560073853
212:420747,R,A,0.9255977272987366
212:420996,R,A,0.834614098072052
212:421230,R,A,0.9368290305137634
212:421467,R,V,0.8879322409629822
212:421699,R,A,0.8970023989677429
212:421920,R,A,0.9411790370941162
212:422139,R,A,0.9077719449996948
212:422362,R,A,0.967164933681488
212:422597,R,A,0.9840421676635742
212:422835,R,A,0.8953076601028442
212:423068,R,A,0.5947086811065674
212:423296,R,A,0.9795109033584595
212:423518,R,A,0.9809345602989197
212:423743,R,A,0.6048339009284973
212:423969,R,A,0.8673579096794128
212:424205,R,A,0.9847007989883423
212:424447,R,A,0.8862070441246033
212:424686,R,A,0.651180624961853
212:424935,R,A,0.9626925587654114
212:425178,R,A,0.9832791686058044
212:425424,R,A,0.6985357999801636
212:425659,R,A,0.8157941699028015
212:425886,R,A,0.9828522801399231
212:426109,R,A,0.9672051072120667
212:426330,R,A,0.3480779230594635
212:426559,R,A,0.8399108648300171
212:426795,R,A,0.9921652674674988
212:427050,R,A,0.8706657886505127
212:427298,R,A,0.439659059047699
212:427544,R,A,0.9612383246421814
212:427787,R,A,0.984061062335968
212:428025,R,A,0.7768843173980713
212:428259,R,A,0.5778704881668091
212:428497,R,A,0.9789316654205322
212:428733,R,A,0.9365506768226624
212:428975,R,A,0.6424304842948914
212:429217,R,A,0.982571005821228
212:429462,R,A,0.9835671186447144
212:429711,R,A,0.704988420009613
212:429953,R,A,0.5407660007476807
212:430196,R,A,0.9557026028633118
212:430437,R,A,0.9591676592826843
212:430678,R,A,0.6757360100746155
212:430915,R,A,0.913849413394928
212:431170,R,A,0.8989685773849487
212:431429,R,A,0.6844203472137451
212:431674,R,A,0.7143460512161255
212:431904,R,A,0.8320677876472473
212:432124,R,A,0.9463906288146973
212:432337,R,A,0.9822704195976257
212:432553,R,A,0.9110656380653381
212:432776,R,A,0.4275178611278534
212:433007,R,A,0.9568684697151184
212:433253,R,A,0.9738311767578125
212:433506,R,A,0.599889874458313
212:433746,R,A,0.8402295708656311
212:433993,R,A,0.9810556769371033
212:434237,R,A,0.8877295255661011
212:434457,R,A,0.5573369264602661
212:434675,R,A,0.9402487874031067
212:434894,R,A,0.977647066116333
212:435123,R,A,0.9165399074554443
212:435358,R,A,0.872685968875885
212:435593,R,A,0.9685368537902832
212:435839,R,A,0.9609935283660889
212:436096,R,A,0.8225187659263611
212:436331,R,A,0.6313369274139404
212:436562,R,A,0.9496633410453796
212:436799,R,A,0.9715586304664612
212:437043,R,A,0.7777438163757324
212:437284,R,A,0.900526225566864
212:437537,R,A,0.950297474861145
212:437793,R,A,0.6258372664451599
212:438045,R,A,0.5544543862342834
212:438300,R,A,0.9524065256118774
212:438550,R,A,0.8848570585250854
212:438790,R,A,0.7196835279464722
212:439025,R,A,0.9218087792396545
212:439258,R,A,0.9585404396057129
212:439494,R,A,0.8250706791877747
212:439733,R,A,0.602219820022583
212:439990,R,A,0.8830555081367493
212:440251,R,A,0.886391282081604
212:440504,R,A,0.5511713624000549
212:440737,R,A,0.9399120807647705
212:440977,R,A,0.9749161005020142
212:441216,R,A,0.8728772401809692
212:441448,R,A,0.6905874013900757
212:441687,R,A,0.9673534631729126
212:441944,R,A,0.9464334845542908
212:442191,R,A,0.6747416853904724
212:442434,R,A,0.8444653749465942
212:442684,R,A,0.9756829142570496
212:442927,R,A,0.8958292007446289
212:443161,R,A,0.506389856338501
212:443392,R,A,0.9400157332420349
212:443626,R,A,0.9781542420387268
212:443873,R,A,0.756220817565918
212:444122,R,A,0.7312645316123962
212:444374,R,A,0.9647302031517029
212:444633,R,A,0.9299330115318298
212:444887,R,A,0.5970458984375
212:445123,R,A,0.8478872776031494
212:445353,R,A,0.9869133830070496
212:445578,R,A,0.9405098557472229
212:445805,R,A,0.9405955672264099
212:446025,R,A,0.9497387409210205
212:446251,R,A,0.4502561092376709
212:446475,R,A,0.8387526869773865
212:446708,R,A,0.9873487949371338
212:446953,R,A,0.9168097972869873
212:447182,R,A,0.48151400685310364
212:447404,R,A,0.9316158294677734
212:447635,R,A,0.9815344214439392
212:447862,R,A,0.8799028396606445
212:448091,R,N,0.5164827108383179
212:448324,R,A,0.8836039304733276
212:448574,R,A,0.9600542187690735
212:448830,R,A,0.9191350936889648
212:449073,R,A,0.5103880167007446
212:449311,R,A,0.9101757407188416
212:449548,R,A,0.9745473265647888
212:449789,R,A,0.8111642003059387
212:450016,R,A,0.4681244194507599
212:450252,R,A,0.9366195201873779
212:450495,R,A,0.9750802516937256
212:450736,R,A,0.6966800689697266
212:450977,R,A,0.788253664970398
212:451218,R,A,0.9790868163108826
212:451459,R,A,0.8425599932670593
212:451698,R,A,0.5862564444541931
212:451930,R,A,0.9488955736160278
212:452169,R,A,0.9806194305419922
212:452403,R,A,0.6915764808654785
212:452641,R,A,0.686679482460022
212:452881,R,A,0.967685341835022
212:453128,R,A,0.9568802118301392
212:453369,R,A,0.5773407220840454
212:453597,R,A,0.8831011652946472
212:453826,R,A,0.9828325510025024
212:454051,R,A,0.9108279347419739
212:454282,R,A,0.5381382703781128
212:454521,R,A,0.9366223216056824
212:454765,R,A,0.9725171327590942
212:455009,R,A,0.6092163324356079
212:455252,R,A,0.7622755765914917
212:455500,R,A,0.9705151319503784
212:455742,R,A,0.8992521166801453
212:455978,R,A,0.548163652420044
212:456209,R,A,0.8972132802009583
212:456437,R,A,0.9750341773033142
212:456672,R,A,0.795105516910553
212:456903,R,A,0.8467996120452881
212:457151,R,A,0.9691981673240662
212:457400,R,A,0.900101900100708
212:457642,R,A,0.6066067814826965
212:457879,R,A,0.9569385647773743
212:458119,R,A,0.9734248518943787
212:458352,R,A,0.6974143385887146
212:458574,R,A,0.6940857172012329
212:458811,R,A,0.9710732698440552
212:459053,R,A,0.8948155045509338
212:459290,R,A,0.650976836681366
212:459530,R,A,0.9609362483024597
212:459768,R,A,0.9817839860916138
212:460008,R,A,0.8775132298469543
212:460240,R,A,0.5633330941200256
212:460462,R,A,0.8626587986946106
212:460689,R,A,0.9874878525733948
212:460923,R,A,0.977155864238739
212:461164,R,A,0.4533056318759918
212:461401,R,A,0.7870012521743774
212:461643,R,A,0.9907160997390747
212:461887,R,A,0.871659517288208
212:462118,R,N,0.3852301836013794
212:462346,R,A,0.9343344569206238
212:462571,R,A,0.9911788105964661
212:462799,R,A,0.868636429309845
212:463028,R,A,0.6059224009513855
212:463262,R,A,0.9830746054649353
212:463508,R,A,0.9549598097801208
212:463750,R,A,0.44333136081695557
212:463996,R,A,0.8728193044662476
212:464242,R,A,0.9876388907432556
212:464487,R,A,0.9047206044197083
212:464718,R,A,0.4207838773727417
212:464944,R,A,0.9340848326683044
212:465176,R,A,0.9754724502563477
212:465411,R,A,0.7478418946266174
212:465661,R,A,0.7831799387931824
212:465922,R,A,0.692042350769043
212:466175,R,A,0.762143611907959
212:466418,R,A,0.6543624401092529
212:466648,R,A,0.9528115391731262
212:466876,R,A,0.9797808527946472
212:467101,R,A,0.8765116333961487
212:467328,R,A,0.5145679116249084
212:467559,R,A,0.918663740158081
212:467796,R,A,0.959553599357605
212:468051,R,A,0.6997461915016174
212:468296,R,A,0.7423540949821472
212:468547,R,A,0.9362081289291382
212:468797,R,A,0.9662908911705017
212:469038,R,A,0.7954068183898926
212:469270,R,A,0.8616451025009155
212:469504,R,A,0.9747378826141357
212:469745,R,A,0.8420247435569763
212:469985,R,A,0.46458059549331665
212:470230,R,A,0.9577192068099976
212:470486,R,A,0.9573621153831482
212:470737,R,A,0.7094880938529968
212:470978,R,A,0.4388497769832611
212:471210,R,A,0.9419213533401489
212:471449,R,A,0.9059488773345947
212:471696,R,N,0.43294909596443176
212:471940,R,A,0.9415973424911499
212:472190,R,A,0.974315345287323
212:472450,R,A,0.5788313150405884
212:472700,R,A,0.7072242498397827
212:472941,R,A,0.9775482416152954
212:473185,R,A,0.96485435962677
212:473427,R,A,0.5789547562599182
212:473656,R,A,0.8467071652412415
212:473893,R,A,0.9874343872070312
212:474137,R,A,0.8050355911254883
212:474386,R,A,0.5311403274536133
212:474633,R,A,0.9713404178619385
212:474886,R,A,0.9698366522789001
212:475131,R,A,0.7545121312141418
212:475369,R,A,0.8769176602363586
212:475615,R,A,0.9825943112373352
212:475859,R,A,0.6178402304649353
212:476100,R,A,0.5274813175201416
212:476346,R,A,0.9539915323257446
212:476601,R,A,0.9371384978294373
212:476854,R,A,0.6974222660064697
212:477100,R,A,0.7709036469459534
212:477348,R,A,0.9753473401069641
212:477591,R,A,0.8451542854309082
212:477822,R,N,0.4911666512489319
212:478047,R,A,0.8974709510803223
212:478286,R,A,0.9815207123756409
212:478539,R,A,0.8485715985298157
212:478785,R,A,0.7584910988807678
212:479038,R,A,0.9720548391342163
212:479293,R,A,0.9536622762680054
212:479539,R,A,0.6981846690177917
212:479768,R,A,0.7290709614753723
212:480001,R,A,0.9347907900810242
212:480240,R,A,0.8862106800079346
212:480484,R,A,0.836435854434967
212:480736,R,A,0.5696233510971069
212:480991,R,A,0.9636139869689941
212:481246,R,V,0.5763881802558899
212:481493,R,N,0.3846034109592438
212:481733,R,A,0.9906450510025024
212:481978,R,A,0.9783173203468323
212:482225,R,A,0.9590145945549011
212:482468,R,A,0.8837583065032959
212:482709,R,A,0.7962835431098938
212:482959,R,A,0.8868298530578613
212:483223,R,A,0.9296491742134094
212:483483,R,A,0.7343780398368835
212:483734,R,N,0.461584210395813
212:483969,R,A,0.9564502239227295
212:484209,R,A,0.9879432320594788
212:484449,R,A,0.77524733543396
212:484687,R,A,0.43209776282310486
212:484937,R,A,0.9701960682868958
212:489539,N,R,0.821089506149292
212:503950,N,A,0.9403799176216125
212:505112,R,A,0.7005319595336914
212:505334,R,A,0.9720886945724487
212:505558,R,A,0.9810117483139038
212:505781,R,A,0.9111275672912598
212:506003,R,A,0.8322059512138367
212:506229,R,A,0.9797452092170715
212:506463,R,A,0.6403421759605408
212:506689,R,A,0.5992511510848999
212:506926,R,A,0.9835488200187683
212:507176,R,A,0.94037264585495
212:507419,R,A,0.912354588508606
212:507667,R,A,0.9453959465026855
212:507905,R,A,0.960577666759491
212:508132,R,A,0.9754499793052673
212:508357,R,A,0.9639221429824829
212:508577,R,V,0.4808884561061859
212:508805,R,A,0.9070913791656494
212:509034,R,A,0.9889488816261292
212:509253,R,A,0.9322453141212463
212:509468,R,A,0.9281456470489502
212:509677,R,A,0.9489997029304504
212:509888,R,A,0.6592615842819214
212:510099,R,A,0.8779899477958679
212:510313,R,A,0.9887233972549438
212:510551,R,A,0.9704664945602417
212:510798,R,A,0.44518518447875977
212:511037,R,A,0.7894250154495239
212:511281,R,A,0.9871119856834412
212:511538,R,A,0.8924306035041809
212:511795,R,A,0.36808815598487854
212:512029,R,A,0.787642776966095
212:512262,R,A,0.937181830406189
212:512489,R,A,0.9614315032958984
212:512719,R,A,0.9787212014198303
212:512957,R,A,0.8287280797958374
212:513191,R,A,0.7616012096405029
212:513428,R,A,0.916771650314331
212:513676,R,A,0.9443321228027344
212:513928,R,A,0.8053435683250427
212:514172,R,A,0.7052165269851685
212:514400,R,A,0.9278684854507446
212:514641,R,A,0.9425145983695984
212:514887,R,A,0.9180415868759155
212:515144,R,A,0.5721069574356079
212:515390,R,A,0.8820269703865051
212:515650,R,A,0.8268283009529114
212:515911,R,A,0.7495198249816895
212:516162,R,A,0.6946125626564026
212:516399,R,A,0.7600970268249512
212:516633,R,A,0.9827966094017029
212:516872,R,A,0.9684369564056396
212:517108,R,A,0.6156308054924011
212:517352,R,A,0.7048038244247437
212:517616,R,A,0.8666322827339172
212:517882,R,A,0.6686751246452332
212:518149,R,A,0.454983115196228
212:518401,R,A,0.7782711386680603
212:518650,R,A,0.8974867463111877
212:518898,R,A,0.8547148108482361
212:519139,R,A,0.5700021386146545
212:519382,R,A,0.9665856957435608
212:519634,R,A,0.9590908288955688
212:519896,R,A,0.5792296528816223
212:520145,R,A,0.7232198119163513
212:520393,R,A,0.9605029821395874
212:520647,R,A,0.8982802033424377
212:520891,R,A,0.8456603288650513
212:521116,R,A,0.8436629772186279
212:521350,R,A,0.9657177925109863
212:521594,R,A,0.9400535821914673
212:521848,R,A,0.7479572892189026
212:522109,R,A,0.742851734161377
212:522384,R,A,0.6084678173065186
212:522646,R,N,0.37507906556129456
212:522890,R,A,0.3799591362476349
212:523128,R,A,0.9455186724662781
212:523362,R,A,0.631140410900116
212:523591,R,A,0.7470716238021851
212:523823,R,A,0.9624276161193848
212:524058,R,A,0.9029644727706909
212:524298,R,A,0.48774394392967224
212:524545,R,A,0.7653465867042542
212:524786,R,A,0.9796326160430908
212:525031,R,A,0.6122864484786987
212:525271,R,A,0.6695994734764099
212:525496,R,A,0.9847291111946106
212:525735,R,A,0.9754689931869507
212:525980,R,A,0.48453405499458313
212:526231,R,A,0.7758402228355408
212:526493,R,A,0.959391713142395
212:527008,R,A,0.5984461903572083
212:527249,R,A,0.9052689075469971
212:527503,R,A,0.7337461709976196
212:539309,R,A,0.9710197448730469
212:539555,R,A,0.9500149488449097
212:539793,R,A,0.8548540472984314
212:540020,R,A,0.6954807043075562
212:540237,R,A,0.9527398347854614
212:540462,R,A,0.9626594185829163
212:540690,R,A,0.6962659358978271
212:540915,R,A,0.7775657773017883
212:541156,R,A,0.9227275848388672
212:541411,R,A,0.927525520324707
212:541668,R,A,0.6355071663856506
212:541910,R,A,0.4907777011394501
212:542147,R,A,0.852864682674408
212:542380,R,A,0.9603254199028015
212:542605,R,A,0.9086479544639587
212:542829,R,A,0.6329953670501709
212:543054,R,A,0.8799188733100891
212:543290,R,A,0.9629376530647278
212:543550,R,A,0.6072712540626526
212:543801,R,A,0.7304782271385193
212:544044,R,A,0.968096911907196
212:544294,R,A,0.7467344403266907
212:544527,R,A,0.8351730108261108
212:544753,R,A,0.8789123296737671
212:544981,R,A,0.9726637005805969
212:545216,R,A,0.9494186639785767
212:545451,R,A,0.7243182063102722
212:545692,R,A,0.9066572189331055
212:545933,R,A,0.9668785929679871
212:546186,R,A,0.8572499752044678
212:546433,R,A,0.6677948832511902
212:546668,R,A,0.92233806848526
212:546903,R,A,0.9798707365989685
212:547142,R,A,0.8079121708869934
212:547380,R,A,0.7481403946876526
212:547624,R,A,0.9754486680030823
212:547876,R,A,0.9517613649368286
212:548130,R,N,0.4744735062122345
212:548374,R,A,0.8498873710632324
212:548616,R,A,0.9787021279335022
212:548860,R,A,0.9106186628341675
212:549101,R,A,0.8355039954185486
212:549352,R,A,0.9473480582237244
212:549610,R,A,0.6977633237838745
212:549862,R,A,0.8751859068870544
212:550122,R,A,0.8164613842964172
212:550389,R,A,0.7563526034355164
212:550651,R,A,0.6086148023605347
212:550896,R,A,0.9049329161643982
212:551136,R,A,0.9363085031509399
212:551370,R,A,0.8665720224380493
212:551603,R,A,0.9591875076293945
212:551855,R,A,0.9198222756385803
212:552381,R,A,0.5858637094497681
212:552630,R,A,0.9669730067253113
212:552876,R,A,0.9244319796562195
212:553112,R,A,0.41394615173339844
212:553337,R,A,0.9138861894607544
212:553565,R,A,0.974450945854187
212:553807,R,A,0.817227303981781
212:554049,R,A,0.642116129398346
212:554297,R,A,0.9377343058586121
212:554552,R,A,0.9270135164260864
212:555069,R,A,0.7730164527893066
212:555310,R,A,0.9541613459587097
212:555546,R,A,0.9737761616706848
212:555791,R,A,0.6509459614753723
212:556038,R,A,0.8256335854530334
